kayttajaId,kayttajanIstuntoId,tiiminTaso,alustaTyyppi,laskuri_peliklikkaukset,laskuri_osumat,laskuri_ostot,avg_hinta
1075,27572,7,laptop,83,5,0,0
337,27573,6,mobile,43,2,0,0
978,27600,6,laptop,29,4,0,0
280,27644,5,other_device,160,14,0,0
540,27660,5,laptop,140,18,0,0
1178,27675,7,mobile,126,11,0,0
1382,27759,2,other_device,659,81,0,0
118,27771,5,mobile,94,16,0,0
824,27795,7,desktop,133,12,4,1.75
500,27817,5,desktop,194,18,2,1.00
1336,27834,4,mobile,101,4,0,0
1477,27842,5,mobile,249,36,4,13.75
771,27843,5,laptop,276,34,0,0
130,27844,5,laptop,278,31,0,0
1402,27845,5,desktop,296,27,3,7.33
904,27851,7,laptop,96,12,1,3.00
1052,27852,6,laptop,22,4,1,10.00
2137,27880,6,laptop,225,18,0,0
2154,27881,3,mobile,95,10,1,20.00
168,27912,5,mobile,196,20,1,20.00
1141,27913,5,laptop,208,19,0,0
1537,27914,5,laptop,214,24,0,0
887,27915,5,laptop,202,23,2,3.00
1636,27916,5,laptop,189,15,2,10.50
1632,27917,5,laptop,189,18,0,0
8,27918,5,mobile,182,23,3,11.00
971,27919,5,laptop,158,11,1,10.00
1298,27920,5,mobile,150,15,0,0
1068,27921,5,other_device,129,9,0,0
2043,27922,5,laptop,140,14,0,0
1808,27923,5,laptop,137,15,0,0
1225,27924,5,desktop,145,23,0,0
231,27925,5,mobile,141,19,2,11.50
1827,27926,5,mobile,150,13,0,0
1504,27927,5,desktop,145,11,2,1.50
2320,27985,7,mobile,99,9,3,15.00
835,27986,6,mobile,44,2,0,0
1445,28088,7,mobile,129,19,1,10.00
2376,28089,4,laptop,144,11,0,0
2017,28122,5,laptop,361,43,0,0
530,28123,5,laptop,361,47,3,3.00
1783,28131,5,mobile,52,9,0,0
996,28142,3,other_device,351,26,3,1.00
674,28143,3,mobile,337,42,0,0
1583,28144,3,laptop,356,32,2,3.00
1934,28154,5,desktop,338,27,4,6.25
1803,28184,5,mobile,306,48,0,0
531,28185,5,laptop,285,41,0,0
954,28186,5,laptop,278,25,0,0
102,28218,7,mobile,95,15,1,10.00
1088,28219,1,mobile,613,64,0,0
1797,28288,7,mobile,86,11,0,0
1875,28362,5,laptop,26,3,0,0
281,28363,5,laptop,97,12,3,3.00
2031,28371,5,mobile,252,27,0,0
2253,28372,5,mobile,271,30,0,0
1055,28373,5,desktop,296,30,2,2.00
94,28374,5,laptop,246,30,0,0
1881,28375,5,mobile,279,27,0,0
2357,28376,3,mobile,390,28,0,0
0,28377,3,mobile,381,32,0,0
2025,28387,7,mobile,87,8,1,5.00
1614,28400,7,desktop,92,12,0,0
1451,28435,7,peliluola,87,6,1,2.00
1656,28452,2,mobile,57,11,0,0
436,28511,7,laptop,293,47,5,4.60
2255,28512,7,laptop,275,31,0,0
392,28513,7,laptop,309,32,0,0
2346,28514,7,laptop,286,27,0,0
835,28515,7,mobile,312,43,0,0
1418,28516,7,other_device,389,35,0,0
897,28517,7,laptop,419,42,0,0
1284,28518,7,desktop,377,32,0,0
876,28519,7,laptop,371,36,0,0
1799,28520,7,mobile,395,31,0,0
1044,28521,4,mobile,451,67,0,0
1125,28522,4,laptop,436,49,3,2.33
2307,28574,7,mobile,203,24,0,0
1759,28575,7,mobile,194,25,3,16.67
23,28576,7,laptop,173,18,0,0
2142,28577,7,laptop,201,19,1,3.00
37,28578,7,desktop,230,27,0,0
748,28579,7,desktop,198,18,1,1.00
978,28580,7,laptop,179,22,0,0
1052,28581,7,laptop,202,12,3,5.00
1111,28616,6,laptop,231,30,1,3.00
832,28617,6,mobile,221,20,0,0
1090,28618,6,mobile,242,24,1,5.00
2106,28619,6,mobile,254,23,0,0
2324,28620,6,laptop,273,29,0,0
2124,28627,7,laptop,73,4,0,0
6,28628,7,mobile,90,5,0,0
2387,28629,3,mobile,327,40,4,11.25
1796,28630,1,mobile,714,64,0,0
1265,28645,2,laptop,412,42,0,0
160,28646,7,mobile,86,8,0,0
648,28647,7,mobile,125,12,0,0
1413,28685,1,laptop,117,12,0,0
2153,28710,5,mobile,100,5,1,10.00
1235,28766,5,mobile,16,2,0,0
1552,28781,7,laptop,76,7,3,9.33
1809,28839,6,laptop,213,26,1,3.00
1730,28840,6,laptop,216,25,1,3.00
186,28841,6,laptop,198,27,0,0
1594,28842,6,peliluola,201,20,0,0
2236,28843,6,laptop,218,24,1,5.00
1875,28844,6,laptop,192,19,0,0
873,28854,1,mobile,620,64,0,0
1018,28873,6,desktop,308,40,0,0
1701,28874,6,desktop,295,32,0,0
38,28875,6,mobile,313,37,1,20.00
46,28876,6,desktop,278,34,0,0
1254,28887,5,desktop,196,23,4,2.00
457,28909,6,laptop,208,31,0,0
153,28910,4,laptop,269,28,0,0
1328,28929,7,laptop,42,3,0,0
220,28971,7,laptop,38,6,0,0
610,28977,3,desktop,311,26,0,0
1656,28978,3,mobile,427,46,0,0
1845,28985,4,laptop,234,17,0,0
2356,28998,6,laptop,367,42,0,0
1512,28999,6,mobile,372,53,1,20.00
540,29000,6,laptop,366,34,0,0
922,29079,6,mobile,237,24,0,0
1502,29080,6,mobile,265,30,0,0
1210,29081,6,mobile,283,32,2,7.50
1579,29082,6,mobile,255,21,3,14.00
1577,29090,7,mobile,66,6,0,0
1666,29091,6,laptop,73,10,0,0
110,29092,6,mobile,197,21,0,0
10,29102,5,other_device,305,29,1,1.00
1835,29103,5,mobile,314,42,1,5.00
1704,29104,5,desktop,258,27,1,1.00
1336,29105,5,mobile,280,34,3,15.00
967,29111,5,mobile,59,3,0,0
567,29112,1,laptop,31,5,0,0
256,29126,5,laptop,335,42,0,0
404,29127,5,laptop,326,40,0,0
1957,29128,5,laptop,325,36,1,3.00
103,29129,4,desktop,189,19,0,0
799,29130,4,laptop,204,27,0,0
1708,29131,4,mobile,216,26,0,0
2154,29132,4,mobile,193,17,1,20.00
1216,29133,2,mobile,734,81,0,0
1558,29139,7,mobile,80,10,0,0
1146,29165,6,peliluola,321,34,2,4.00
1884,29166,6,laptop,216,22,0,0
2182,29167,6,desktop,301,24,2,12.50
397,29168,6,mobile,342,40,0,0
1235,29169,6,mobile,351,37,0,0
2162,29195,6,peliluola,50,2,1,3.00
1734,29197,6,laptop,414,39,2,2.00
150,29198,6,mobile,93,11,0,0
494,29199,6,other_device,408,39,0,0
2241,29200,6,mobile,388,34,2,11.50
713,29201,6,mobile,446,46,0,0
1262,29232,3,desktop,388,53,2,1.00
1894,29233,3,peliluola,408,42,0,0
460,29242,5,mobile,101,14,0,0
313,29243,1,laptop,19,2,1,3.00
2013,29308,5,mobile,171,16,1,5.00
984,29368,2,other_device,349,28,1,1.00
313,29369,2,laptop,332,44,1,2.00
828,29377,7,mobile,64,6,1,10.00
1016,29391,7,desktop,136,18,1,1.00
855,29392,7,mobile,165,20,1,10.00
2267,29393,7,other_device,119,16,0,0
2081,29394,7,laptop,131,19,2,2.00
388,29395,7,mobile,121,10,0,0
1422,29396,7,laptop,116,18,5,4.20
191,29397,7,laptop,149,19,0,0
1681,29398,7,peliluola,134,19,2,3.00
1079,29399,7,laptop,93,9,0,0
620,29400,7,mobile,145,21,1,3.00
1338,29401,7,mobile,140,15,0,0
337,29402,7,mobile,134,12,0,0
1547,29403,6,mobile,297,24,0,0
1830,29404,6,mobile,324,44,0,0
66,29405,6,laptop,328,42,1,3.00
1936,29406,6,laptop,293,27,1,3.00
1151,29416,7,mobile,75,4,0,0
874,29417,7,laptop,42,7,2,2.50
1259,29435,2,laptop,596,67,0,0
2080,29436,3,desktop,713,74,0,0
1352,29442,2,mobile,47,2,0,0
2016,29476,2,peliluola,269,31,0,0
1413,29477,2,laptop,253,20,0,0
567,29478,2,laptop,249,19,0,0
1634,29521,6,mobile,245,26,1,10.00
1190,29522,6,mobile,274,38,0,0
2366,29523,6,mobile,297,29,0,0
1991,29524,6,mobile,281,34,2,20.00
2312,29525,6,mobile,284,30,0,0
1693,29535,7,mobile,123,11,2,20.00
1925,29588,7,mobile,66,6,1,20.00
2128,29610,6,laptop,226,33,1,3.00
1517,29611,6,desktop,257,21,0,0
1581,29612,6,laptop,231,25,4,6.25
1746,29613,6,mobile,242,29,0,0
198,29614,6,mobile,207,24,1,20.00
118,29615,6,mobile,233,19,0,0
14,29631,7,other_device,93,6,0,0
911,29639,6,laptop,390,34,0,0
161,29640,6,desktop,423,40,0,0
500,29641,6,desktop,386,58,3,2.00
275,29642,3,laptop,566,64,0,0
1237,29651,7,mobile,117,18,0,0
410,29697,7,laptop,65,8,0,0
229,29719,4,peliluola,928,104,0,0
579,29753,4,laptop,405,41,1,3.00
134,29754,4,laptop,400,42,3,2.67
491,29755,4,mobile,420,38,0,0
784,29813,6,laptop,182,21,0,0
1527,29814,6,desktop,160,18,1,2.00
1868,29815,6,mobile,166,17,0,0
1468,29816,6,mobile,186,25,1,20.00
2340,29817,6,mobile,170,21,4,10.50
1267,29818,6,laptop,163,16,0,0
1461,29819,6,peliluola,164,19,0,0
1783,29820,6,mobile,174,17,0,0
1695,29829,7,other_device,140,13,0,0
1464,29830,6,mobile,184,23,3,20.00
211,29850,7,desktop,101,7,0,0
1246,29962,4,desktop,525,63,0,0
1792,29963,4,mobile,514,49,0,0
1061,29976,3,laptop,417,48,1,3.00
2299,29977,3,laptop,406,45,2,3.00
622,29990,7,desktop,72,4,0,0
2261,29991,7,mobile,60,5,0,0
2288,30089,3,mobile,291,32,0,0
914,30090,3,other_device,293,35,1,1.00
1352,30091,3,mobile,283,33,0,0
70,30147,6,peliluola,313,30,0,0
1805,30168,7,laptop,130,13,0,0
1154,30169,3,laptop,246,28,0,0
2293,30226,7,mobile,290,38,1,20.00
1019,30227,7,desktop,280,32,0,0
296,30228,7,laptop,271,28,0,0
48,30229,7,laptop,285,38,0,0
1379,30230,7,mobile,277,31,1,20.00
2260,30242,7,mobile,74,10,1,20.00
2024,30243,5,laptop,165,19,0,0
331,30244,6,mobile,359,37,2,4.00
1317,30264,7,laptop,389,47,0,0
1911,30265,7,other_device,363,41,0,0
2068,30266,7,mobile,361,34,0,0
1635,30315,7,laptop,81,12,0,0
2256,30328,6,laptop,416,57,0,0
957,30329,6,laptop,432,48,3,5.33
460,30330,6,mobile,449,49,0,0
1088,30331,2,mobile,626,81,0,0
268,30338,7,desktop,52,7,0,0
447,30395,7,mobile,59,2,0,0
1933,30396,7,laptop,352,42,0,0
1382,30462,3,other_device,525,56,0,0
2323,30475,5,laptop,233,26,0,0
26,30476,1,desktop,637,64,0,0
548,30562,6,peliluola,71,12,0,0
728,30594,6,mobile,164,12,1,3.00
628,30669,7,desktop,36,3,2,10.50
340,30670,6,laptop,182,19,0,0
1496,30720,7,laptop,53,6,0,0
1543,30733,7,desktop,43,6,0,0
2341,30734,7,laptop,83,11,0,0
1308,30735,5,laptop,111,8,1,1.00
1941,30736,5,desktop,10,2,0,0
1846,30737,4,mobile,119,16,1,5.00
20,30803,6,mobile,133,14,0,0
1796,30834,2,mobile,484,50,0,0
1766,30885,7,desktop,68,5,0,0
2259,30914,5,other_device,287,27,0,0
418,30915,5,mobile,298,28,0,0
290,30916,5,other_device,296,36,0,0
2303,30917,5,desktop,304,25,0,0
2376,30918,5,laptop,262,28,0,0
1593,30933,3,laptop,444,44,0,0
1885,30952,7,laptop,69,9,1,3.00
2343,30984,6,laptop,197,27,0,0
605,30985,6,laptop,182,23,0,0
2295,30986,6,other_device,165,14,0,0
2012,30987,6,desktop,180,15,0,0
1012,30988,6,mobile,217,16,0,0
592,30989,6,laptop,192,20,0,0
1941,30990,6,desktop,182,16,4,1.75
348,30997,7,laptop,59,5,0,0
1929,30998,5,mobile,6,1,0,0
893,31011,6,mobile,123,11,0,0
375,31087,6,mobile,208,22,2,6.00
1342,31088,6,peliluola,241,24,0,0
1444,31089,6,mobile,207,29,3,9.00
1204,31090,6,laptop,220,17,0,0
280,31091,6,other_device,209,27,0,0
2153,31092,6,mobile,211,24,0,0
1929,31093,6,mobile,218,26,1,10.00
1042,31109,7,mobile,34,4,0,0
582,31110,7,laptop,30,1,0,0
873,31147,2,mobile,588,66,0,0
2298,31153,7,laptop,35,3,0,0
1674,31236,7,laptop,171,20,0,0
2151,31237,7,laptop,178,16,0,0
2289,31238,7,mobile,166,19,0,0
1719,31239,7,desktop,184,12,1,2.00
668,31240,7,other_device,173,17,0,0
236,31241,7,laptop,186,19,2,11.50
1657,31242,7,mobile,147,23,0,0
1666,31243,7,laptop,177,21,0,0
2162,31244,7,peliluola,178,25,2,2.50
1872,31248,3,mobile,221,26,3,13.33
468,31293,7,mobile,42,3,0,0
1729,31294,6,mobile,174,18,0,0
994,31339,4,mobile,75,4,0,0
526,31368,7,mobile,41,8,2,20.00
2308,31369,5,laptop,33,6,0,0
1713,31474,7,other_device,50,9,2,1.00
1372,31475,2,mobile,56,11,0,0
383,31502,2,mobile,73,9,0,0
2056,31523,5,laptop,491,46,0,0
153,31524,5,laptop,491,35,0,0
1845,31525,5,laptop,487,63,0,0
1722,31532,7,other_device,46,6,0,0
2117,31533,5,mobile,1,0,0,0
332,31550,7,mobile,40,3,0,0
1397,31597,7,peliluola,45,8,0,0
1569,31598,7,laptop,33,8,0,0
730,31613,6,desktop,104,10,0,0
1097,31614,6,mobile,107,27,2,7.50
16,31615,6,mobile,135,22,0,0
2365,31616,6,desktop,131,13,0,0
2044,31617,6,mobile,119,16,0,0
347,31618,6,mobile,136,19,1,20.00
575,31619,6,mobile,128,15,0,0
1136,31620,6,mobile,134,18,2,6.00
281,31621,6,laptop,121,9,2,12.50
2117,31622,6,mobile,126,12,1,10.00
536,31630,7,laptop,33,3,1,3.00
1661,31631,7,mobile,37,7,0,0
47,31632,7,mobile,41,6,0,0
1733,31633,6,laptop,114,9,0,0
996,31678,4,other_device,417,42,3,1.00
674,31679,4,mobile,424,36,0,0
1583,31680,4,laptop,426,43,2,3.00
432,31752,7,laptop,32,3,0,0
825,31753,7,mobile,33,5,1,20.00
114,31754,5,mobile,35,5,0,0
2086,31778,7,peliluola,83,5,0,0
1587,31779,6,laptop,149,12,0,0
975,31834,7,mobile,208,24,0,0
1112,31871,7,other_device,185,19,1,1.00
2008,31895,7,laptop,37,4,0,0
2112,31896,6,desktop,149,18,0,0
2332,31897,2,laptop,72,10,1,2.00
27,31978,7,peliluola,30,1,0,0
2116,31979,7,laptop,90,12,0,0
1542,31980,2,mobile,44,4,0,0
2357,32028,4,mobile,277,37,0,0
0,32029,4,mobile,269,29,0,0
2387,32030,4,mobile,276,40,0,0
1572,32041,7,mobile,22,5,0,0
2033,32042,2,desktop,224,31,0,0
652,32103,7,mobile,13,2,0,0
1150,32104,7,desktop,266,32,3,1.00
1472,32131,7,peliluola,59,4,1,10.00
294,32132,4,peliluola,61,7,0,0
1712,32241,5,mobile,27,3,0,0
1216,32294,3,mobile,897,100,0,0
433,32303,7,mobile,34,2,0,0
2270,32304,6,mobile,48,6,0,0
1303,32314,4,laptop,51,5,0,0
1299,32362,7,desktop,130,15,0,0
1752,32406,6,laptop,77,7,0,0
64,32407,6,laptop,95,6,0,0
967,32432,5,laptop,37,2,0,0
966,32489,6,mobile,178,15,0,0
800,32490,6,desktop,190,16,0,0
1823,32491,6,mobile,180,17,0,0
1087,32492,6,peliluola,164,23,4,1.75
923,32493,6,laptop,181,15,2,6.50
206,32494,6,laptop,185,13,0,0
1069,32495,6,desktop,187,22,3,1.33
1011,32496,6,laptop,171,25,1,5.00
338,32504,6,mobile,136,10,0,0
1753,32505,5,mobile,74,10,1,5.00
2071,32549,6,mobile,128,9,0,0
984,32581,3,other_device,353,33,1,1.00
313,32582,3,laptop,327,31,0,0
383,32583,3,mobile,331,36,1,2.00
265,32590,7,mobile,76,2,1,5.00
2085,32591,7,mobile,28,2,0,0
151,32592,6,laptop,145,9,0,0
995,32620,7,peliluola,27,2,0,0
467,32621,6,mobile,17,3,0,0
2264,32622,3,laptop,48,5,0,0
1545,32623,4,laptop,42,5,0,0
1259,32631,3,laptop,231,37,0,0
2332,32632,3,laptop,243,24,1,3.00
1542,32633,3,mobile,269,25,0,0
1159,32642,5,mobile,15,2,0,0
2016,32654,3,peliluola,233,29,2,10.50
1413,32655,3,laptop,206,27,0,0
567,32656,3,laptop,233,23,0,0
1372,32657,3,mobile,226,21,0,0
529,32666,7,desktop,26,3,0,0
1310,32667,7,desktop,20,0,0,0
1656,32754,4,mobile,325,22,0,0
1154,32755,4,laptop,343,35,0,0
949,32766,5,mobile,23,2,0,0
2374,32806,7,laptop,13,0,0,0
1686,32836,7,mobile,115,16,2,15.00
2010,32899,4,laptop,100,7,0,0
26,32943,2,desktop,706,75,2,1.00
1824,32950,3,mobile,77,7,0,0
1044,32959,5,mobile,313,40,0,0
1125,32960,5,laptop,310,37,0,0
1303,32961,5,laptop,335,30,1,5.00
1297,33017,7,mobile,10,1,0,0
1101,33019,6,laptop,48,1,0,0
1536,33020,3,laptop,119,12,0,0
1848,33071,6,laptop,82,8,0,0
1014,33072,4,laptop,136,7,0,0
695,33073,3,mobile,137,9,0,0
1262,33128,4,desktop,316,34,2,2.00
1894,33129,4,peliluola,343,38,0,0
2264,33130,4,laptop,337,28,0,0
275,33141,3,mobile,136,15,0,0
1070,33211,6,desktop,115,14,1,1.00
378,33248,7,mobile,6,2,1,20.00
871,33278,4,desktop,259,35,0,0
960,33306,7,laptop,10,1,0,0
1228,33308,6,desktop,148,14,1,3.00
554,33332,6,laptop,116,13,0,0
2373,33333,2,desktop,102,15,0,0
2080,33363,4,desktop,446,39,0,0
1872,33364,4,mobile,394,61,0,0
159,33424,7,mobile,20,1,0,0
1564,33499,7,mobile,117,9,0,0
1088,33536,3,mobile,715,74,0,0
79,33541,6,other_device,78,8,2,1.00
224,33555,6,peliluola,108,12,0,0
41,33556,4,peliluola,94,10,0,0
1240,33618,7,desktop,2,0,0,0
1096,33668,7,desktop,8,1,0,0
2253,33701,6,mobile,42,7,0,0
1905,33810,6,laptop,61,7,0,0
428,33827,7,laptop,3,0,0,0
1454,33828,7,mobile,5,0,0,0
450,33841,7,mobile,4,0,0,0
1061,33872,4,laptop,215,24,2,2.00
2299,33873,4,laptop,482,56,1,1.00
1824,33874,4,mobile,458,41,0,0
2288,33940,4,mobile,346,37,0,0
914,33941,4,other_device,384,42,2,1.00
1352,33942,4,mobile,378,42,0,0
1796,33982,3,mobile,364,37,0,0
2033,33983,3,desktop,351,49,0,0
2309,33986,7,peliluola,4,0,0,0
164,34092,7,other_device,1,0,0,0
1167,34134,7,mobile,1,0,0,0
1606,34135,6,peliluola,165,15,0,0
1815,34350,8,mobile,85,10,0,0
1721,34563,8,desktop,11,2,0,0
859,34584,8,laptop,40,2,0,0
1742,34728,8,laptop,1,0,0,0
2057,34839,4,laptop,105,15,1,3.00
293,34840,4,mobile,171,20,2,10.00
67,34875,4,mobile,13,0,0,0
1922,34955,5,laptop,206,25,1,3.00
732,34956,4,mobile,15,2,0,0
873,34981,3,mobile,443,50,0,0
2373,34982,3,desktop,386,39,0,0
2265,34992,5,laptop,5,2,0,0
1371,35269,1,peliluola,741,64,1,2.00
2010,35316,5,laptop,98,11,0,0
2200,35349,6,laptop,2,0,0,0
601,35369,6,laptop,13,5,0,0
2052,35370,3,other_device,119,14,1,1.00
2316,35475,4,mobile,190,21,1,5.00
1700,35556,7,laptop,109,5,0,0
1265,35848,2,mobile,342,39,0,0
1786,36121,2,laptop,82,6,0,0
1974,36143,6,laptop,22,1,0,0
1692,36144,3,laptop,217,26,0,0
23,36180,7,laptop,10,1,0,0
1620,36655,7,mobile,1,1,0,0
1459,36656,4,mobile,78,9,0,0
1335,36691,1,desktop,378,39,0,0
1858,36732,4,desktop,152,10,0,0
525,36799,4,mobile,144,11,0,0
1481,36809,1,laptop,313,25,0,0
1963,36899,3,laptop,147,14,0,0
929,37024,6,laptop,94,12,0,0
1862,37025,6,mobile,30,3,0,0
1448,37063,5,other_device,127,9,0,0
1399,37261,6,peliluola,28,3,1,2.00
248,37491,3,mobile,108,11,2,10.00
981,38321,6,mobile,36,9,1,10.00
1575,38602,3,laptop,11,0,0,0
424,38722,5,laptop,33,3,0,0
